,0,1,0
466,20130222,093000,"['600729', 27.4, 4100.0, 1]"
467,20130222,093000,"['600570', 12.81, 8800.0, 1]"
468,20130222,093000,"['600478', 21.95, 5100.0, 1]"
469,20130222,093000,"['000975', 11.16, 10100.0, 1]"
470,20130222,093000,"['600517', 12.45, 9000.0, 1]"
471,20130222,093000,"['600184', 25.02, 4500.0, 1]"
472,20130222,093000,"['000400', 28.13, 4000.0, 1]"
473,20130222,093000,"['000522', 25.25, 4400.0, 1]"
474,20130222,093000,"['000540', 6.23, 18100.0, 1]"
475,20130222,093000,"['002306', 9.72, 11600.0, 1]"
476,20130222,093000,"['002305', 7.37, 15300.0, 1]"
477,20130222,093000,"['002154', 9.91, 11400.0, 1]"
478,20130222,093000,"['000650', 6.26, 18000.0, 1]"
479,20130222,093000,"['000759', 6.5, 17400.0, 1]"
480,20130222,093000,"['002440', 18.1, 6200.0, 1]"
481,20130222,093000,"['600616', 9.28, 12100.0, 1]"
482,20130222,093000,"['600633', 15.7, 7200.0, 1]"
483,20130222,093000,"['002281', 20.56, 5500.0, 1]"
484,20130222,093000,"['600425', 10.27, 11000.0, 1]"
485,20130222,093000,"['000903', 5.68, 19900.0, 1]"
486,20130222,093000,"['600776', 4.75, 23800.0, 1]"
487,20130228,093000,"['600580', 5.15, 22600.0, 1]"
488,20130305,093000,"['002190', 17.08, 6900.0, 1]"
489,20130312,093000,"['002449', 7.55, 15800.0, 1]"
490,20130312,093000,"['000973', 4.44, 26900.0, 1]"
491,20130321,093000,"['000698', 4.62, 23000.0, 1]"
492,20130327,093000,"['000042', 23.7, 4900.0, 1]"
493,20130327,093000,"['600236', 3.62, 32100.0, 1]"
494,20130403,093000,"['600481', 8.28, 13000.0, 1]"
495,20130415,093000,"['000793', 7.93, 13200.0, 1]"
496,20130424,093000,"['600110', 5.82, 17500.0, 1]"
497,20130426,093000,"['002093', 4.87, 20800.0, 1]"
498,20130506,093000,"['000712', 15.4, 6500.0, 1]"
499,20130527,093000,"['600780', 8.2, 14000.0, 1]"
500,20130619,093000,"['002506', 3.33, 33700.0, 1]"
501,20130701,093000,"['600039', 5.18, 19300.0, 1]"
502,20130701,093000,"['002122', 3.56, 28200.0, 1]"
503,20130701,093000,"['002275', 15.21, 6600.0, 1]"
504,20130701,093000,"['002273', 18.06, 5500.0, 1]"
505,20130701,093000,"['002557', 16.91, 5900.0, 1]"
506,20130701,093000,"['002490', 8.25, 12100.0, 1]"
507,20130701,093000,"['002049', 26.78, 3700.0, 1]"
508,20130701,093000,"['600037', 6.08, 16500.0, 1]"
509,20130701,093000,"['000559', 5.2, 19300.0, 1]"
510,20130701,093000,"['002698', 17.43, 5700.0, 1]"
511,20130701,093000,"['600850', 22.28, 4500.0, 1]"
512,20130701,093000,"['002167', 9.7, 10300.0, 1]"
513,20130701,093000,"['600812', 4.44, 22600.0, 1]"
514,20130701,093000,"['002419', 7.97, 12600.0, 1]"
515,20130701,093000,"['000982', 7.91, 12600.0, 1]"
516,20130701,093000,"['600724', 4.24, 23600.0, 1]"
517,20130701,093000,"['002013', 11.82, 8400.0, 1]"
518,20130701,093000,"['603766', 7.25, 13800.0, 1]"
519,20130701,093000,"['600595', 3.49, 28700.0, 1]"
520,20130701,093000,"['600006', 2.77, 36200.0, 1]"
521,20130701,093000,"['600575', 2.39, 42000.0, 1]"
522,20130701,093000,"['600648', 14.5, 6900.0, 1]"
523,20130701,093000,"['002262', 22.28, 4500.0, 1]"
524,20130701,093000,"['002317', 21.9, 4500.0, 1]"
525,20130701,093000,"['600180', 6.7, 14900.0, 1]"
526,20130701,093000,"['002327', 12.78, 7800.0, 1]"
527,20130701,093000,"['002447', 17.47, 5700.0, 1]"
528,20130701,093000,"['600026', 3.56, 28200.0, 1]"
529,20130701,093000,"['002405', 13.1, 7600.0, 1]"
530,20130701,093000,"['000587', 10.23, 9800.0, 1]"
531,20130701,093000,"['000671', 11.49, 8700.0, 1]"
532,20130701,093000,"['002073', 8.32, 12000.0, 1]"
533,20130701,093000,"['002075', 2.49, 40300.0, 1]"
534,20130701,093000,"['601929', 6.24, 16000.0, 1]"
535,20130701,093000,"['002503', 11.28, 8900.0, 1]"
536,20130701,093000,"['600456', 11.61, 8600.0, 1]"
537,20130701,093000,"['601233', 5.04, 19900.0, 1]"
538,20130701,093000,"['600490', 9.25, 10800.0, 1]"
539,20130701,093000,"['600841', 13.79, 7200.0, 1]"
540,20130701,093000,"['601000', 2.62, 38300.0, 1]"
541,20130701,093000,"['002287', 16.7, 6000.0, 1]"
542,20130701,093000,"['002701', 27.71, 3600.0, 1]"
543,20130701,093000,"['600401', 5.7, 17600.0, 1]"
544,20130701,093000,"['600277', 6.14, 16300.0, 1]"
545,20130701,093000,"['601588', 2.68, 37400.0, 1]"
546,20130701,093000,"['601216', 7.78, 12900.0, 1]"
547,20130701,093000,"['002635', 44.98, 2200.0, 1]"
548,20130701,093000,"['600507', 3.63, 27600.0, 1]"
549,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
550,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
551,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
552,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
553,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
554,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
555,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
556,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
557,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
558,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
559,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
560,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
561,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
562,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
563,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
564,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
565,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
566,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
567,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
568,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
569,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
570,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
571,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
572,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
573,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
574,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
575,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
576,20130701,093000,"[u'600961', 5.8, 26800L, -1]"
577,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
578,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
579,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
580,20130701,093000,"[u'600961', 5.8, 26800L, -1]"
581,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
582,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
583,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
584,20130701,093000,"[u'600961', 5.8, 26800L, -1]"
585,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
586,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
587,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
588,20130701,093000,"[u'600961', 5.8, 26800L, -1]"
589,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
590,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
591,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
592,20130701,093000,"[u'600961', 5.8, 26800L, -1]"
593,20130701,093000,"[u'600258', 12.93, 16200L, -1]"
594,20130701,093000,"[u'002653', 28.06, 10400L, -1]"
595,20130701,093000,"[u'000826', 32.0, 7100L, -1]"
596,20130701,093000,"[u'600961', 5.8, 26800L, -1]"
597,20130701,095100,"[u'600824', 4.36, 44800L, -1]"
598,20130701,095100,"[u'600824', 4.36, 44800L, -1]"
599,20130701,095100,"[u'600824', 4.36, 44800L, -1]"
600,20130701,095100,"[u'600824', 4.36, 44800L, -1]"
601,20130701,095100,"[u'600824', 4.36, 44800L, -1]"
602,20130701,095100,"[u'600824', 4.36, 44800L, -1]"
603,20130704,093200,"[u'002294', 32.25, 7200L, -1]"
604,20130704,093200,"[u'002294', 32.25, 7200L, -1]"
605,20130704,093200,"[u'002294', 32.25, 7200L, -1]"
606,20130704,093200,"[u'002294', 32.25, 7200L, -1]"
607,20130704,093200,"[u'002294', 32.25, 7200L, -1]"
608,20130704,093200,"[u'002294', 32.25, 7200L, -1]"
609,20130704,093200,"[u'002294', 32.25, 7200L, -1]"
610,20130704,093200,"[u'002294', 32.25, 7200L, -1]"
611,20130705,093000,"[u'002450', 27.18, 8000L, -1]"
612,20130705,093000,"[u'002450', 27.18, 8000L, -1]"
613,20130705,093000,"[u'002450', 27.18, 8000L, -1]"
614,20130705,093000,"[u'002450', 27.18, 8000L, -1]"
615,20130705,093000,"[u'002450', 27.18, 8000L, -1]"
616,20130705,093000,"[u'002450', 27.18, 8000L, -1]"
617,20130705,093000,"[u'002450', 27.18, 8000L, -1]"
618,20130708,093000,"['600770', 6.09, 16800.0, 1]"
619,20130716,093000,"[u'002232', 6.93, 31900L, -1]"
620,20130716,093000,"[u'002232', 6.93, 31900L, -1]"
621,20130716,093000,"[u'002232', 6.93, 31900L, -1]"
622,20130716,093000,"[u'002232', 6.93, 31900L, -1]"
623,20130716,093000,"[u'002232', 6.93, 31900L, -1]"
624,20130716,093000,"[u'002232', 6.93, 31900L, -1]"
625,20130716,093000,"[u'002232', 6.93, 31900L, -1]"
626,20130718,093000,"[u'600644', 7.78, 10900L, -1]"
627,20130718,093000,"[u'600644', 7.78, 10900L, -1]"
628,20130718,093000,"[u'600644', 7.78, 10900L, -1]"
629,20130718,093000,"[u'600644', 7.78, 10900L, -1]"
630,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
631,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
632,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
633,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
634,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
635,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
636,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
637,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
638,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
639,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
640,20130722,093000,"[u'600386', 6.83, 31100L, -1]"
641,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
642,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
643,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
644,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
645,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
646,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
647,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
648,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
649,20130723,093000,"[u'000301', 3.03, 66800L, -1]"
650,20130723,093000,"[u'600226', 5.35, 37300L, -1]"
651,20130723,093000,"[u'000301', 3.03, 66800L, -1]"
652,20130805,093000,"[u'600210', 2.83, 63500L, -1]"
653,20130805,093000,"[u'600210', 2.83, 63500L, -1]"
654,20130805,093000,"[u'600210', 2.83, 63500L, -1]"
655,20130805,093000,"[u'000936', 3.36, 53500L, -1]"
656,20130805,093000,"[u'600210', 2.83, 63500L, -1]"
657,20130805,093000,"[u'000936', 3.36, 53500L, -1]"
658,20130805,093000,"[u'600210', 2.83, 63500L, -1]"
659,20130805,093000,"[u'000936', 3.36, 53500L, -1]"
660,20130805,093000,"[u'600210', 2.83, 63500L, -1]"
661,20130805,093000,"[u'000936', 3.36, 53500L, -1]"
662,20130805,093000,"[u'600210', 2.83, 63500L, -1]"
663,20130805,093000,"[u'000936', 3.36, 53500L, -1]"
664,20130805,093200,"[u'600810', 5.06, 36900L, -1]"
665,20130805,093200,"[u'600810', 5.06, 36900L, -1]"
666,20130805,093200,"[u'000554', 3.72, 46600L, -1]"
667,20130805,093500,"[u'600866', 3.63, 45700L, -1]"
668,20130805,093500,"[u'600866', 3.63, 45700L, -1]"
669,20130805,093500,"[u'600866', 3.63, 45700L, -1]"
670,20130805,093500,"[u'600866', 3.63, 45700L, -1]"
671,20130805,093500,"[u'600866', 3.63, 45700L, -1]"
672,20130806,093000,"[u'002506', 2.93, 65300L, -1]"
673,20130806,093000,"[u'002506', 2.93, 65300L, -1]"
674,20130806,093000,"[u'002506', 2.93, 65300L, -1]"
675,20130813,093800,"[u'600436', 130.04, 1700L, -1]"
676,20130813,093800,"[u'600436', 130.04, 1700L, -1]"
677,20130813,093800,"[u'600436', 130.04, 1700L, -1]"
678,20130814,093500,"[u'600995', 5.1, 34700L, -1]"
679,20130814,093500,"[u'600995', 5.1, 34700L, -1]"
680,20130814,093500,"[u'600995', 5.1, 34700L, -1]"
681,20130819,093000,"[u'002204', 6.0, 25500L, -1]"
682,20130819,093000,"[u'002204', 6.0, 25500L, -1]"
683,20130822,093000,"[u'600300', 4.61, 34000L, -1]"
684,20130927,093000,"['600335', 14.43, 9200.0, 1]"
685,20131216,093000,"[u'600227', 2.88, 67100L, -1]"
686,20131216,093000,"[u'600227', 2.88, 67100L, -1]"
687,20131216,093000,"[u'600227', 2.88, 67100L, -1]"
688,20131216,093000,"[u'600227', 2.88, 67100L, -1]"
689,20131216,093000,"[u'600227', 2.88, 67100L, -1]"
690,20131216,093000,"[u'600227', 2.88, 67100L, -1]"
691,20131216,093000,"[u'600227', 2.88, 67100L, -1]"
692,20131216,093000,"[u'600227', 2.88, 67100L, -1]"
693,20131216,093000,"[u'002287', 21.59, 6000L, -1]"
694,20131217,093000,"['600699', 14.7, 8100.0, 1]"
695,20131217,093000,"['000688', 5.87, 20500.0, 1]"
696,20131217,093000,"['002271', 26.2, 4500.0, 1]"
697,20131217,093000,"['002493', 8.5, 14100.0, 1]"
698,20131217,093000,"['000921', 12.28, 9800.0, 1]"
699,20131217,093000,"['002572', 19.76, 6000.0, 1]"
700,20131217,093000,"['000669', 31.48, 3800.0, 1]"
701,20131217,093000,"['002416', 19.89, 6000.0, 1]"
702,20131217,093000,"['000552', 10.68, 11200.0, 1]"
703,20131217,093000,"['002251', 13.26, 9000.0, 1]"
704,20131217,093000,"['002690', 38.17, 3100.0, 1]"
705,20131217,093000,"['002371', 20.1, 5900.0, 1]"
706,20131217,093000,"['600125', 5.74, 20900.0, 1]"
707,20131217,093000,"['600894', 11.81, 10200.0, 1]"
708,20131217,093000,"['000030', 6.53, 18400.0, 1]"
709,20131217,093000,"['002092', 5.45, 22100.0, 1]"
710,20131217,093000,"['000977', 44.19, 2700.0, 1]"
711,20131217,093000,"['601718', 2.84, 42400.0, 1]"
712,20131217,093000,"['600280', 13.45, 8900.0, 1]"
713,20131217,093000,"['600508', 10.14, 11800.0, 1]"
714,20131217,093000,"['600320', 3.68, 32700.0, 1]"
715,20131217,093000,"['000409', 13.25, 9000.0, 1]"
716,20131217,093000,"['002221', 10.98, 10900.0, 1]"
717,20131217,093000,"['000422', 7.02, 17100.0, 1]"
718,20131217,093000,"['600300', 4.71, 25500.0, 1]"
719,20131217,093000,"['000049', 65.66, 1800.0, 1]"
720,20131217,093000,"['002508', 40.49, 2900.0, 1]"
721,20131217,093000,"['600881', 4.08, 29500.0, 1]"
722,20131217,093000,"['600885', 16.54, 7200.0, 1]"
723,20131217,093000,"['000799', 14.63, 8200.0, 1]"
724,20131217,093000,"['601965', 12.75, 9400.0, 1]"
725,20131217,093000,"['600120', 13.03, 9200.0, 1]"
726,20131217,093000,"['002588', 35.78, 3300.0, 1]"
727,20131217,093000,"['000780', 4.93, 24400.0, 1]"
728,20131217,093000,"['601566', 13.83, 8700.0, 1]"
729,20131217,093000,"['600640', 20.24, 5900.0, 1]"
730,20131217,093000,"['000969', 7.69, 15600.0, 1]"
731,20131217,093000,"['000788', 13.15, 9100.0, 1]"
732,20131217,093000,"['600392', 21.82, 5500.0, 1]"
733,20131217,093000,"['600754', 16.34, 7300.0, 1]"
734,20131217,093000,"['002153', 45.17, 2600.0, 1]"
735,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
736,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
737,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
738,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
739,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
740,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
741,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
742,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
743,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
744,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
745,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
746,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
747,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
748,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
749,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
750,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
751,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
752,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
753,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
754,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
755,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
756,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
757,20131217,093000,"[u'000959', 2.09, 35500L, -1]"
758,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
759,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
760,20131217,093000,"[u'000959', 2.09, 35500L, -1]"
761,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
762,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
763,20131217,093000,"[u'000959', 2.09, 35500L, -1]"
764,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
765,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
766,20131217,093000,"[u'000959', 2.09, 35500L, -1]"
767,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
768,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
769,20131217,093000,"[u'000959', 2.09, 35500L, -1]"
770,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
771,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
772,20131217,093000,"[u'000959', 2.09, 35500L, -1]"
773,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
774,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
775,20131217,093000,"[u'000959', 2.09, 35500L, -1]"
776,20131217,093000,"[u'002121', 7.52, 13700L, -1]"
777,20131217,093000,"[u'600633', 33.95, 7200L, -1]"
778,20131217,093000,"[u'000959', 2.09, 35500L, -1]"
779,20131217,093000,"[u'600641', 4.54, 44800L, -1]"
780,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
781,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
782,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
783,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
784,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
785,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
786,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
787,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
788,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
789,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
790,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
791,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
792,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
793,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
794,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
795,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
796,20131218,093000,"[u'000410', 5.81, 16200L, -1]"
797,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
798,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
799,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
800,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
801,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
802,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
803,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
804,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
805,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
806,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
807,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
808,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
809,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
810,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
811,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
812,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
813,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
814,20131219,093000,"[u'600231', 3.31, 50600L, -1]"
815,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
816,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
817,20131219,093000,"[u'600231', 3.31, 50600L, -1]"
818,20131219,093000,"[u'000917', 15.55, 9900L, -1]"
819,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
820,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
821,20131219,093000,"[u'600231', 3.31, 50600L, -1]"
822,20131219,093000,"[u'000917', 15.55, 9900L, -1]"
823,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
824,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
825,20131219,093000,"[u'600231', 3.31, 50600L, -1]"
826,20131219,093000,"[u'000917', 15.55, 9900L, -1]"
827,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
828,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
829,20131219,093000,"[u'600231', 3.31, 50600L, -1]"
830,20131219,093000,"[u'000917', 15.55, 9900L, -1]"
831,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
832,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
833,20131219,093000,"[u'600231', 3.31, 50600L, -1]"
834,20131219,093000,"[u'000917', 15.55, 9900L, -1]"
835,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
836,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
837,20131219,093000,"[u'600231', 3.31, 50600L, -1]"
838,20131219,093000,"[u'000917', 15.55, 9900L, -1]"
839,20131219,093000,"[u'603000', 70.49, 2600L, -1]"
840,20131219,093000,"[u'600326', 6.12, 11300L, -1]"
841,20131219,093000,"[u'600231', 3.31, 50600L, -1]"
842,20131219,093000,"[u'000917', 15.55, 9900L, -1]"
843,20131223,093000,"['002368', 31.96, 3500.0, 1]"
844,20131223,093000,"[u'000932', 1.99, 94900L, -1]"
845,20131223,093000,"[u'000932', 1.99, 94900L, -1]"
846,20131223,093000,"[u'000932', 1.99, 94900L, -1]"
847,20131223,093000,"[u'000932', 1.99, 94900L, -1]"
848,20131223,093000,"[u'000932', 1.99, 94900L, -1]"
849,20131223,093000,"[u'000661', 101.0, 1600L, -1]"
850,20131223,093000,"[u'000932', 1.99, 94900L, -1]"
851,20131223,093000,"[u'000661', 101.0, 1600L, -1]"
852,20131223,093000,"[u'000932', 1.99, 94900L, -1]"
853,20131223,093000,"[u'000661', 101.0, 1600L, -1]"
854,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
855,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
856,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
857,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
858,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
859,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
860,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
861,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
862,20131224,093000,"[u'600072', 11.59, 15100L, -1]"
863,20131230,093000,"[u'000713', 9.29, 20200L, -1]"
864,20131230,093000,"[u'000713', 9.29, 20200L, -1]"
865,20140107,093000,"['000413', 17.7, 6700.0, 1]"
866,20140107,093000,"['002400', 36.6, 3200.0, 1]"
867,20140107,093000,"[u'002230', 44.52, 3200L, -1]"
868,20140107,093000,"[u'002230', 44.52, 3200L, -1]"
869,20140107,093000,"[u'002230', 44.52, 3200L, -1]"
870,20140107,093000,"[u'002230', 44.52, 3200L, -1]"
871,20140107,093000,"[u'002230', 44.52, 3200L, -1]"
872,20140108,093000,"[u'002456', 46.69, 6800L, -1]"
873,20140108,093000,"[u'002456', 46.69, 6800L, -1]"
874,20140108,093000,"[u'002456', 46.69, 6800L, -1]"
875,20140108,093000,"[u'002456', 46.69, 6800L, -1]"
876,20140108,093000,"[u'002456', 46.69, 6800L, -1]"
877,20140108,093000,"[u'002456', 46.69, 6800L, -1]"
878,20140114,093000,"[u'600330', 8.56, 35800L, -1]"
879,20140114,093000,"[u'600330', 8.56, 35800L, -1]"
880,20140114,093000,"[u'600330', 8.56, 35800L, -1]"
881,20140114,093000,"[u'600330', 8.56, 35800L, -1]"
882,20140114,093000,"[u'600330', 8.56, 35800L, -1]"
883,20140114,093000,"[u'600330', 8.56, 35800L, -1]"
884,20140114,093000,"[u'600330', 8.56, 35800L, -1]"
885,20140115,093000,"['002378', 16.51, 6600.0, 1]"
886,20140120,093000,"['600132', 14.84, 7300.0, 1]"
887,20140130,093000,"[u'002129', 18.92, 13100L, -1]"
888,20140130,093000,"[u'002129', 18.92, 13100L, -1]"
889,20140130,093000,"[u'002129', 18.92, 13100L, -1]"
890,20140130,093000,"[u'002129', 18.92, 13100L, -1]"
891,20140130,093000,"[u'002129', 18.92, 13100L, -1]"
892,20140130,093000,"[u'002129', 18.92, 13100L, -1]"
893,20140213,093100,"[u'600246', 2.84, 25700L, -1]"
894,20140213,093100,"[u'600246', 2.84, 25700L, -1]"
895,20140213,093100,"[u'600246', 2.84, 25700L, -1]"
896,20140214,093000,"[u'601886', 7.51, 13400L, -1]"
897,20140214,093000,"[u'601886', 7.51, 13400L, -1]"
898,20140220,093000,"[u'000601', 4.85, 59400L, -1]"
899,20140221,101400,"[u'600578', 3.49, 26400L, -1]"
900,20140311,093000,"['002266', 8.44, 13400.0, 1]"
901,20140415,093000,"[u'600103', 2.38, 80200L, -1]"
902,20140605,093000,"['600587', 68.79, 1300.0, 1]"
903,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
904,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
905,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
906,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
907,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
908,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
909,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
910,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
911,20140616,093000,"[u'600388', 24.96, 12400L, -1]"
912,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
913,20140616,093000,"[u'600388', 24.96, 12400L, -1]"
914,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
915,20140616,093000,"[u'600388', 24.96, 12400L, -1]"
916,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
917,20140616,093000,"[u'600388', 24.96, 12400L, -1]"
918,20140616,093000,"[u'600277', 6.63, 30100L, -1]"
919,20140616,093000,"[u'000683', 3.63, 20500L, -1]"
920,20140616,093000,"[u'600388', 24.96, 12400L, -1]"
